k,selection,classifier,accuracy_mean,accuracy_std,accuracy_ci_lower,accuracy_ci_upper,precision_mean,precision_std,precision_ci_lower,precision_ci_upper,recall_mean,recall_std,recall_ci_lower,recall_ci_upper,f1_mean,f1_std,f1_ci_lower,f1_ci_upper,auc_roc_mean,auc_roc_std,auc_roc_ci_lower,auc_roc_ci_upper
15,random,rf,0.9390909090909091,0.023088045634909633,0.9104233140371562,0.967758504144662,0.9691468328067128,0.011491813751489567,0.9548778613974253,0.9834158042160003,0.9072727272727272,0.04870216449446866,0.8468010029853478,0.9677444515601067,0.9365712747435616,0.025561940036469655,0.9048319340760338,0.9683106154110894,0.9900826446280991,0.005070030709242685,0.983787370026645,0.9963779192295533
15,random,svm,0.8554545454545455,0.02370619056437326,0.8260194220962054,0.8848896688128856,0.969766172145399,0.02726839127138692,0.935907992414784,1.003624351876014,0.7345454545454545,0.04784617224342098,0.6751365850189424,0.7939543240719666,0.8349691500256016,0.03067308763859491,0.7968834813910093,0.8730548186601939,0.9511900826446281,0.016447796765565955,0.9307674455510525,0.9716127197382037
20,quantum,ocsvm,0.8654545454545455,0.008257228238447694,0.8552018424259135,0.8757072484831775,0.8711851860930168,0.03214066716466102,0.8312772767964073,0.9110930953896262,0.86,0.02845904698636094,0.8246634259338462,0.8953365740661537,0.8647441330193179,0.006172705059512085,0.8570797073753914,0.8724085586632443,0.9279834710743801,0.013729782685336681,0.9109356942108361,0.945031247937924
20,quantum,iforest,0.8318181818181818,0.019813177016093943,0.8072168732272597,0.8564194904091039,0.8874138413275674,0.0376175130175365,0.8407055297117308,0.934122152943404,0.7618181818181817,0.02522624895547567,0.7304956566804423,0.7931407069559212,0.8192351442384217,0.01946599126616778,0.7950649236938722,0.8434053647829712,0.9389752066115703,0.006671372107142158,0.9306916040475111,0.9472588091756295
20,quantum,rf,0.9472727272727273,0.02146494355112289,0.9206204796418218,0.9739249749036327,0.9675738533514682,0.017625163625110844,0.9456893222157174,0.9894583844872189,0.9254545454545454,0.028313475458904447,0.890298722313198,0.9606103685958929,0.9459827263436841,0.022332293815473307,0.9182535211157022,0.9737119315716659,0.9929752066115702,0.0030111465623532075,0.9892363743317812,0.9967140388913592
20,quantum,svm,0.9100000000000001,0.01619866334655042,0.8898867029035655,0.9301132970964348,0.9597316217808641,0.01860784503557195,0.9366269305160397,0.9828363130456885,0.8563636363636364,0.034855071841237845,0.8130853485035655,0.8996419242237074,0.9046521039053236,0.01852335239789135,0.8816523241068205,0.9276518837038267,0.9785950413223141,0.005860489024222498,0.9713182830890688,0.9858717995555595
20,variance,ocsvm,0.8227272727272726,0.012448239943299199,0.8072707413486759,0.8381838041058693,0.8605503070915177,0.013280595023976905,0.8440602703755214,0.877040343807514,0.7709090909090909,0.037702620642414045,0.7240951042194712,0.8177230775987105,0.8126742068270125,0.017937664277084018,0.7904016548822915,0.8349467587717335,0.8741322314049587,0.023993501954826857,0.8443403638368184,0.9039240989730989
20,variance,iforest,0.8109090909090909,0.012281141896460292,0.7956600391594243,0.8261581426587575,0.8718457697931121,0.009500846130647748,0.8600489112002132,0.883642628386011,0.7290909090909091,0.027574092523823816,0.6948531511209375,0.7633286670608808,0.7938457683765169,0.01663279158886178,0.7731934298710008,0.814498106882033,0.8975206611570249,0.011362208775842368,0.8834126155799865,0.9116287067340633
20,variance,rf,0.940909090909091,0.011134044285378087,0.9270843489655307,0.9547338328526513,0.9653975842877063,0.0056377609170378444,0.9583973795265401,0.9723977890488724,0.9145454545454544,0.01772144426328905,0.8925413752075537,0.9365495338833552,0.939245618679499,0.01184462650015673,0.924538572382084,0.9539526649769139,0.9924297520661156,0.0018364967853477638,0.9901494401249323,0.9947100640072989
20,variance,svm,0.840909090909091,0.01730857524059978,0.8194176561726372,0.8624005256455449,0.9736181246176464,0.03245633803220227,0.9333182581695292,1.0139179910657636,0.7018181818181819,0.03364864640603953,0.660037868987514,0.7435984946488498,0.8149417982644824,0.022482375338453375,0.7870262422126206,0.8428573543163442,0.9623305785123968,0.013275387483892244,0.9458470078114429,0.9788141492133506
20,correlation,ocsvm,0.8627272727272727,0.008131156281817414,0.8526311087083716,0.8728234367461738,0.8697547991207161,0.02544967395616436,0.8381548552033228,0.9013547430381094,0.8545454545454545,0.020327890704543525,0.8293050444982017,0.8797858645927072,0.8616300560994832,0.006460635321697671,0.8536081178150076,0.8696519943839588,0.9335702479338842,0.010263318231123524,0.9208266551841898,0.9463138406835786
20,correlation,iforest,0.8336363636363637,0.009425655160603511,0.8219328669639588,0.8453398603087686,0.8912617186052948,0.03162853765034522,0.8519897020890288,0.9305337351215608,0.761818181818182,0.03042400096487548,0.7240417951387794,0.7995945684975845,0.8206303452760382,0.011359418264487414,0.8065257645764858,0.8347349259755905,0.9118181818181817,0.006668658491692297,0.9035379486527316,0.9200984149836319
20,correlation,rf,0.9418181818181818,0.013787046261911915,0.9246993028331959,0.9589370608031677,0.9677060014998494,0.019727923460555408,0.9432105491795583,0.9922014538201406,0.9145454545454544,0.02370619056437328,0.8851103311871144,0.9439805779037945,0.9401343487360609,0.014562219835456395,0.922052964632446,0.9582157328396759,0.992,0.0021617534692022276,0.9893158285442994,0.9946841714557005
20,correlation,svm,0.8981818181818182,0.010946904162538476,0.8845894413914072,0.9117741949722292,0.97456857587198,0.02047506295610148,0.9491454273384332,0.9999917244055267,0.8181818181818181,0.023177361425421737,0.7894033229265153,0.846960313437121,0.8892441157420656,0.012503977888538648,0.8737183765635312,0.9047698549206,0.9755206611570248,0.008226026321981229,0.9653067004247442,0.9857346218893055
20,random,ocsvm,0.8300000000000001,0.024393468845452227,0.7997115079432968,0.8602884920567033,0.8670858273489112,0.02974064167689183,0.8301579432952361,0.9040137114025862,0.78,0.03042400096487546,0.7422236133205975,0.8177763866794026,0.8209909415365649,0.025896984603349046,0.7888355880925492,0.8531462949805807,0.8609421487603306,0.03454528648778771,0.8180485102208096,0.9038357872998516
20,random,iforest,0.8236363636363636,0.00813115628181737,0.8135401996174626,0.8337325276552646,0.8718944330862936,0.02104457424215485,0.8457641428922835,0.8980247232803036,0.76,0.0355592858465599,0.7158473149624899,0.8041526850375101,0.8113491198549593,0.013386111185547845,0.7947280675199118,0.8279701721900068,0.8974380165289256,0.018956451121891715,0.8739004736371633,0.920975559420688
20,random,rf,0.9427272727272727,0.022636181087252252,0.9146207416144106,0.9708338038401348,0.976576310161702,0.004791642355628475,0.9706267003564498,0.9825259199669542,0.9072727272727272,0.04697458430095934,0.8489460771156382,0.9655993774298163,0.9401203513854627,0.024985088300856204,0.9090972667503474,0.971143436020578,0.9907603305785123,0.006280828619021593,0.9829616518033854,0.9985590093536393
20,random,svm,0.8572727272727272,0.02263618108725226,0.8291661961598651,0.8853792583855893,0.9653718779699034,0.016705068658450846,0.9446297956291829,0.9861139603106239,0.7418181818181817,0.05401254828186529,0.6747527451653469,0.8088836184710165,0.8377680872076612,0.0314065358578861,0.7987717223246283,0.876764452090694,0.9585454545454546,0.00958242990646785,0.9466472963152823,0.9704436127756269
25,quantum,ocsvm,0.8709090909090909,0.006893523130955967,0.8623496514165979,0.8794685304015838,0.8718095035064183,0.023569361347178006,0.8425442760609719,0.9010747309518646,0.8709090909090909,0.019708621262435277,0.8464376054332917,0.89538057638489,0.8709467206388097,0.004999707486257153,0.8647387638515743,0.8771546774260451,0.920314049586777,0.011170392970718639,0.9064441747892472,0.9341839243843068
25,quantum,iforest,0.8236363636363636,0.00985431063121762,0.8114006208984641,0.8358721063742631,0.8847914221274795,0.026958297999296117,0.8513182740489049,0.9182645702060541,0.7454545454545454,0.02727272727272728,0.71159098186717,0.7793181090419208,0.8085536544395842,0.0119824589069817,0.7936754666048289,0.8234318422743394,0.9290247933884297,0.007920831204455112,0.9191897824460088,0.9388598043308506
25,quantum,rf,0.9509090909090908,0.01965613482767242,0.9265027759497307,0.9753154058684509,0.9732651946025426,0.01240365842892413,0.9578640184853308,0.9886663707197544,0.9272727272727271,0.034015067152490384,0.8850374429929964,0.9695080115524579,0.949495888311574,0.02091969275192392,0.9235206589680258,0.9754711176551223,0.9942809917355373,0.0022148143571035558,0.991530936485617,0.9970310469854576
25,quantum,svm,0.909090909090909,0.011134044285378107,0.8952661671473485,0.9229156510344694,0.9750673758865249,0.017243235516220656,0.9536570711334852,0.9964776806395647,0.8399999999999999,0.023706190564373224,0.8105648766416598,0.86943512335834,0.9022441597998423,0.012781455663446413,0.8863738864579033,0.9181144331417813,0.979190082644628,0.005009859822819431,0.9729695200665857,0.9854106452226704
25,variance,ocsvm,0.8463636363636363,0.016198663346550412,0.8262503392672017,0.8664769334600709,0.8712262078129195,0.030316762417045697,0.8335829753775769,0.9088694402482621,0.8145454545454545,0.03377122840183038,0.7726129360637851,0.8564779730271238,0.8411956480313085,0.0175263022622529,0.8194338694906319,0.8629574265719852,0.8872727272727273,0.028286806691912577,0.85215001777923,0.9223954367662246
25,variance,iforest,0.8127272727272727,0.013787046261911889,0.795608393742287,0.8298461517122585,0.8742929826879873,0.01567255018529912,0.8548329413628596,0.893753024013115,0.7309090909090908,0.03188305075772763,0.6913210546303171,0.7704971271878646,0.7957696560956501,0.018489684889197888,0.7728116800306009,0.8187276321606993,0.9015867768595042,0.011446713599844636,0.8873738046848276,0.9157997490341807
25,variance,rf,0.95,0.0140100318249295,0.932604247869296,0.967395752130704,0.9787750448444579,0.012336550716589116,0.9634571939576543,0.9940928957312615,0.9200000000000002,0.022636181087252242,0.891893468887138,0.9481065311128622,0.9483676776769551,0.014958180918530737,0.9297946429517969,0.9669407124021132,0.9940495867768595,0.0016237093144122763,0.9920334853776057,0.9960656881761133
25,variance,svm,0.8754545454545454,0.023310693463560163,0.8465104966076789,0.9043985943014119,0.9617638008103345,0.01756269570219566,0.9399568338455102,0.9835707677751588,0.781818181818182,0.036363636363636376,0.7366667637016814,0.8269695999346826,0.8622837387297448,0.02755903051200295,0.8280646827175917,0.896502794741898,0.9686115702479338,0.01642138570095706,0.9482217268224372,0.9890014136734303
25,correlation,ocsvm,0.8727272727272728,0.009090909090909094,0.8614394181981476,0.884015127256398,0.8726539595392524,0.029196770277390257,0.8364013810219911,0.9089065380565137,0.8745454545454544,0.019708621262435257,0.8500739690696553,0.8990169400212535,0.8730619632380335,0.005999144832730044,0.8656130410792224,0.8805108853968446,0.9263305785123969,0.012228975635454819,0.9111462997309416,0.9415148572938521
25,correlation,iforest,0.8281818181818181,0.006741998624632382,0.8198105212136728,0.8365531151499634,0.8826579490453532,0.023660184521029526,0.8532799497347329,0.9120359483559736,0.7581818181818182,0.02696799449852971,0.7246966303092366,0.7916670060543998,0.8151171057781644,0.009320631652857965,0.8035440130142922,0.8266901985420366,0.9372561983471075,0.005327662729997662,0.9306410313406974,0.9438713653535176
25,correlation,rf,0.9527272727272728,0.015279760285428708,0.9337549444796722,0.9716996009748733,0.9698304188023814,0.01231537236888084,0.9545388643074686,0.9851219732972942,0.9345454545454546,0.02439346884545226,0.9042569624887513,0.9648339466021578,0.9517524896456546,0.01599282429277624,0.9318947754917157,0.9716102037995935,0.9938512396694215,0.002534240620145943,0.9907045643286007,0.9969979150102423
25,correlation,svm,0.9054545454545455,0.01131809054362614,0.8914012798981145,0.9195078110109766,0.9748511959168319,0.017435641776172312,0.9532019872377812,0.9965004045958826,0.8327272727272728,0.023706190564373276,0.8032921493689327,0.8621623960856128,0.8979376838049612,0.013089746533344835,0.8816846167888943,0.9141907508210281,0.9792231404958678,0.004618348642549677,0.9734887032552606,0.984957577736475
25,random,ocsvm,0.8563636363636362,0.020978146834935138,0.830315826689665,0.8824114460376075,0.880283678309949,0.025391289539461296,0.8487562282208321,0.911811128399066,0.8254545454545454,0.03175318035740542,0.7860277645762841,0.8648813263328068,0.8516700853975557,0.02242755589180447,0.8238225966789994,0.8795175741161121,0.8978842975206611,0.016766026710677017,0.8770665257610908,0.9187020692802315
25,random,iforest,0.8190909090909091,0.008743356391668788,0.8082345982359092,0.829947219945909,0.8716569757872902,0.021585594542059435,0.8448549201645913,0.8984590314099891,0.7490909090909091,0.013787046261911904,0.7319720301059233,0.766209788075895,0.8054980240958411,0.007903335282650099,0.795684737209641,0.8153113109820413,0.8978842975206612,0.020437684009419317,0.8725075610795004,0.923261033961822
25,random,rf,0.949090909090909,0.01651445647689543,0.928585503033645,0.969596315148173,0.9717945773881045,0.01245532910907671,0.9563292436475845,0.9872599111286244,0.9254545454545454,0.04085855464408045,0.8747219491343494,0.9761871417747414,0.9475107028677267,0.01828310048835777,0.9248092352157911,0.9702121705196622,0.99299173553719,0.0037136784581774094,0.9883805946947662,0.9976028763796138
25,random,svm,0.8845454545454545,0.02460430655040792,0.8539951729010439,0.9150957361898652,0.9801254674033186,0.014170024136898713,0.9625310585788531,0.9977198762277841,0.7854545454545454,0.05439372836964216,0.7179158112098859,0.8529932796992049,0.8710211993528969,0.03174612231887789,0.8316031821869732,0.9104392165188206,0.9668760330578513,0.008298771760409513,0.9565717469336407,0.9771803191820619
